feature,raw,normalized,category,abs_norm
poly_return_1d ma_10,-2.1442826702662563e-05,-2.1442826702662563e-05,ma,2.1442826702662563e-05
scaled_ma_100,-2.139971059731151e-05,-2.139971059731151e-05,ma,2.139971059731151e-05
ma_100,-2.084948216087116e-05,-2.084948216087116e-05,ma,2.084948216087116e-05
scaled_obv,-1.9979121308107107e-05,-1.9979121308107107e-05,other,1.9979121308107107e-05
poly_volatility_std_20d,1.9575180027316332e-05,1.9575180027316332e-05,other,1.9575180027316332e-05
log_return_3d,-1.9235099937217676e-05,-1.9235099937217676e-05,other,1.9235099937217676e-05
poly_return_1d return_5d,1.8817069573803373e-05,1.8817069573803373e-05,other,1.8817069573803373e-05
scaled_poly_return_1d ma_20,1.8815916226455073e-05,1.8815916226455073e-05,ma,1.8815916226455073e-05
scaled_poly_macd^2,-1.833709214972245e-05,-1.833709214972245e-05,other,1.833709214972245e-05
scaled_ma_5_slope,1.8169599507405936e-05,1.8169599507405936e-05,ma,1.8169599507405936e-05
scaled_volatility_ratio_10_20,-1.804566736320114e-05,-1.804566736320114e-05,other,1.804566736320114e-05
scaled_poly_rsi_14 volume_ma_10,1.785483336207494e-05,1.785483336207494e-05,ma,1.785483336207494e-05
scaled_ma_100_slope,-1.7701796113501066e-05,-1.7701796113501066e-05,ma,1.7701796113501066e-05
poly_ma_10 macd,-1.6861657763115686e-05,-1.6861657763115686e-05,ma,1.6861657763115686e-05
volume_over_ma_5,1.6694914544569672e-05,1.6694914544569672e-05,ma,1.6694914544569672e-05
poly_ma_20,-1.645577039179526e-05,-1.645577039179526e-05,ma,1.645577039179526e-05
ma_100_slope,-1.644185246087921e-05,-1.644185246087921e-05,ma,1.644185246087921e-05
scaled_poly_volume_ma_10^2,1.623043613872779e-05,1.623043613872779e-05,ma,1.623043613872779e-05
lag_return_3d,-1.5652150937695324e-05,-1.5652150937695324e-05,other,1.5652150937695324e-05
scaled_return_1w,1.553432672851068e-05,1.553432672851068e-05,other,1.553432672851068e-05
close,-1.5455127497199593e-05,-1.5455127497199593e-05,other,1.5455127497199593e-05
scaled_poly_return_5d volume_ma_10,-1.4815133382430261e-05,-1.4815133382430261e-05,ma,1.4815133382430261e-05
scaled_poly_volatility_std_20d,-1.481184863956077e-05,-1.481184863956077e-05,other,1.481184863956077e-05
scaled_macd_signal,1.480131343079644e-05,1.480131343079644e-05,other,1.480131343079644e-05
macd,-1.4763419951918403e-05,-1.4763419951918403e-05,other,1.4763419951918403e-05
scaled_poly_ma_10 ma_20,1.4673290836871832e-05,1.4673290836871832e-05,ma,1.4673290836871832e-05
scaled_atr_14,1.4622515711288645e-05,1.4622515711288645e-05,other,1.4622515711288645e-05
scaled_open,-1.4565444506585067e-05,-1.4565444506585067e-05,other,1.4565444506585067e-05
scaled_volume_ma_10,1.4516980181450951e-05,1.4516980181450951e-05,ma,1.4516980181450951e-05
scaled_close,-1.4501952889144969e-05,-1.4501952889144969e-05,other,1.4501952889144969e-05
scaled_momentum_10d,-1.4475955934209448e-05,-1.4475955934209448e-05,other,1.4475955934209448e-05
volume_over_ma_20,1.4369782972006428e-05,1.4369782972006428e-05,ma,1.4369782972006428e-05
scaled_momentum_5d,1.3889276956012495e-05,1.3889276956012495e-05,other,1.3889276956012495e-05
return_1d,-1.3873703977467822e-05,-1.3873703977467822e-05,other,1.3873703977467822e-05
macd_signal,1.3869909052168485e-05,1.3869909052168485e-05,other,1.3869909052168485e-05
poly_rsi_14,1.3561061700710148e-05,1.3561061700710148e-05,other,1.3561061700710148e-05
volatility_std_20d,-1.3464105110475091e-05,-1.3464105110475091e-05,other,1.3464105110475091e-05
scaled_return_5d,1.3434106058028444e-05,1.3434106058028444e-05,other,1.3434106058028444e-05
scaled_volatility_std_50d,-1.336543469987423e-05,-1.336543469987423e-05,other,1.336543469987423e-05
scaled_volume_over_ma_10,-1.3279075998239688e-05,-1.3279075998239688e-05,ma,1.3279075998239688e-05
momentum_5d,-1.3151352581262107e-05,-1.3151352581262107e-05,other,1.3151352581262107e-05
scaled_ma_20_slope,1.3128334325319913e-05,1.3128334325319913e-05,ma,1.3128334325319913e-05
scaled_stoch_k,1.3099519671721367e-05,1.3099519671721367e-05,other,1.3099519671721367e-05
scaled_rolling_cum_return_5d,1.296261236660808e-05,1.296261236660808e-05,other,1.296261236660808e-05
scaled_poly_ma_20 volatility_std_20d,1.2915406815631918e-05,1.2915406815631918e-05,ma,1.2915406815631918e-05
poly_ma_20 rsi_14,-1.2910822339773632e-05,-1.2910822339773632e-05,ma,1.2910822339773632e-05
rsi_14,1.2909015663055823e-05,1.2909015663055823e-05,other,1.2909015663055823e-05
ma_20,-1.278741528286418e-05,-1.278741528286418e-05,ma,1.278741528286418e-05
scaled_rolling_cum_return_10d,-1.2633061286801805e-05,-1.2633061286801805e-05,other,1.2633061286801805e-05
stoch_k,-1.2544708595620393e-05,-1.2544708595620393e-05,other,1.2544708595620393e-05
scaled_poly_ma_20^2,-1.2280779284936807e-05,-1.2280779284936807e-05,ma,1.2280779284936807e-05
return_2d,-1.1763428275789787e-05,-1.1763428275789787e-05,other,1.1763428275789787e-05
scaled_poly_return_1d return_5d,1.1573706001734722e-05,1.1573706001734722e-05,other,1.1573706001734722e-05
scaled_poly_return_5d macd,-1.1547411790804323e-05,-1.1547411790804323e-05,other,1.1547411790804323e-05
poly_ma_10 rsi_14,1.1332866325008014e-05,1.1332866325008014e-05,ma,1.1332866325008014e-05
scaled_poly_rsi_14,1.1150860646134919e-05,1.1150860646134919e-05,other,1.1150860646134919e-05
volatility_std_10d,1.111260274148685e-05,1.111260274148685e-05,other,1.111260274148685e-05
scaled_lag_return_3d,1.1080657796047975e-05,1.1080657796047975e-05,other,1.1080657796047975e-05
poly_return_1d volatility_std_20d,-1.0909127398287117e-05,-1.0909127398287117e-05,other,1.0909127398287117e-05
scaled_poly_return_1d ma_10,1.0867303482327887e-05,1.0867303482327887e-05,ma,1.0867303482327887e-05
scaled_poly_ma_10^2,1.0841632679255438e-05,1.0841632679255438e-05,ma,1.0841632679255438e-05
scaled_poly_volume_ma_10,1.078620506979621e-05,1.078620506979621e-05,ma,1.078620506979621e-05
scaled_low,1.0602880807919007e-05,1.0602880807919007e-05,other,1.0602880807919007e-05
momentum_20d,1.0560325025984653e-05,1.0560325025984653e-05,other,1.0560325025984653e-05
scaled_poly_return_5d^2,1.042788639826156e-05,1.042788639826156e-05,other,1.042788639826156e-05
volume_over_ma_50,1.0407185278691522e-05,1.0407185278691522e-05,ma,1.0407185278691522e-05
poly_return_5d rsi_14,-1.0325311972699092e-05,-1.0325311972699092e-05,other,1.0325311972699092e-05
volatility_ratio_10_20,1.0103698810609381e-05,1.0103698810609381e-05,other,1.0103698810609381e-05
scaled_poly_return_5d ma_10,-1.004751925409254e-05,-1.004751925409254e-05,ma,1.004751925409254e-05
ma_5_slope,1.0001761132671771e-05,1.0001761132671771e-05,ma,1.0001761132671771e-05
scaled_poly_return_5d rsi_14,9.952267553767507e-06,9.952267553767507e-06,other,9.952267553767507e-06
scaled_lag_return_10d,-9.93770012691393e-06,-9.93770012691393e-06,other,9.93770012691393e-06
poly_return_1d,-9.92022655684991e-06,-9.92022655684991e-06,other,9.92022655684991e-06
scaled_poly_ma_20 volume_ma_10,9.778832879347352e-06,9.778832879347352e-06,ma,9.778832879347352e-06
scaled_poly_rsi_14^2,-9.61931136095464e-06,-9.61931136095464e-06,other,9.61931136095464e-06
scaled_poly_return_1d macd,9.377095072340947e-06,9.377095072340947e-06,other,9.377095072340947e-06
macd_hist,9.174026159580833e-06,9.174026159580833e-06,other,9.174026159580833e-06
scaled_price_over_ma_200,-9.145410309122251e-06,-9.145410309122251e-06,ma,9.145410309122251e-06
poly_rsi_14 volatility_std_20d,-9.078429669628182e-06,-9.078429669628182e-06,other,9.078429669628182e-06
scaled_poly_ma_10 volatility_std_20d,-9.022444667160416e-06,-9.022444667160416e-06,ma,9.022444667160416e-06
atr_14,-9.011171431681978e-06,-9.011171431681978e-06,other,9.011171431681978e-06
lag_return_10d,8.903936187101607e-06,8.903936187101607e-06,other,8.903936187101607e-06
scaled_return_3d,-8.753364278131584e-06,-8.753364278131584e-06,other,8.753364278131584e-06
scaled_poly_ma_20,8.26087014856831e-06,8.26087014856831e-06,ma,8.26087014856831e-06
poly_return_1d^2,-8.202867819596068e-06,-8.202867819596068e-06,other,8.202867819596068e-06
ma_5,7.93325115612901e-06,7.93325115612901e-06,ma,7.93325115612901e-06
volume_over_ma_10,7.907454942759492e-06,7.907454942759492e-06,ma,7.907454942759492e-06
scaled_poly_ma_10,-7.870631251668253e-06,-7.870631251668253e-06,ma,7.870631251668253e-06
price_over_ma_10,7.757098542020627e-06,7.757098542020627e-06,ma,7.757098542020627e-06
scaled_poly_ma_10 rsi_14,7.651357208401105e-06,7.651357208401105e-06,ma,7.651357208401105e-06
lag_return_5d,-7.26099817457665e-06,-7.26099817457665e-06,other,7.26099817457665e-06
lag_return_1d,-7.1925001807469005e-06,-7.1925001807469005e-06,other,7.1925001807469005e-06
poly_return_5d^2,7.168820963489289e-06,7.168820963489289e-06,other,7.168820963489289e-06
scaled_poly_ma_10 macd,-7.09419597980906e-06,-7.09419597980906e-06,ma,7.09419597980906e-06
scaled_volatility_ratio_20_50,-6.825041302056662e-06,-6.825041302056662e-06,other,6.825041302056662e-06
poly_ma_10,-6.821935910850177e-06,-6.821935910850177e-06,ma,6.821935910850177e-06
price_over_ma_100,-6.764203711894099e-06,-6.764203711894099e-06,ma,6.764203711894099e-06
return_10d,-6.06726030457048e-06,-6.06726030457048e-06,other,6.06726030457048e-06
poly_return_1d macd,5.84256074474963e-06,5.84256074474963e-06,other,5.84256074474963e-06
high,5.832579533662754e-06,5.832579533662754e-06,other,5.832579533662754e-06
volatility_std_50d,-5.7183635921456e-06,-5.7183635921456e-06,other,5.7183635921456e-06
scaled_return_1d,-5.673372664475444e-06,-5.673372664475444e-06,other,5.673372664475444e-06
scaled_poly_return_1d,-5.6163752901315655e-06,-5.6163752901315655e-06,other,5.6163752901315655e-06
scaled_poly_ma_20 rsi_14,-5.483072167292765e-06,-5.483072167292765e-06,ma,5.483072167292765e-06
scaled_lag_return_5d,5.453146051965246e-06,5.453146051965246e-06,other,5.453146051965246e-06
return_3d,5.248548679849845e-06,5.248548679849845e-06,other,5.248548679849845e-06
scaled_poly_macd,5.044486138403395e-06,5.044486138403395e-06,other,5.044486138403395e-06
scaled_ma_200,4.963168437621195e-06,4.963168437621195e-06,ma,4.963168437621195e-06
scaled_ma_50,4.96038025005322e-06,4.96038025005322e-06,ma,4.96038025005322e-06
rolling_cum_return_10d,4.690221943423883e-06,4.690221943423883e-06,other,4.690221943423883e-06
poly_ma_10 volatility_std_20d,-4.687982025456201e-06,-4.687982025456201e-06,ma,4.687982025456201e-06
scaled_poly_return_1d volume_ma_10,-4.327420686780058e-06,-4.327420686780058e-06,ma,4.327420686780058e-06
scaled_price_over_ma_10,-4.197137805886614e-06,-4.197137805886614e-06,ma,4.197137805886614e-06
scaled_poly_return_1d^2,-3.935302509387763e-06,-3.935302509387763e-06,other,3.935302509387763e-06
scaled_ma_50_slope,-3.8217398741148625e-06,-3.8217398741148625e-06,ma,3.8217398741148625e-06
poly_macd^2,3.813423530757328e-06,3.813423530757328e-06,other,3.813423530757328e-06
scaled_ma_10,3.794045272206242e-06,3.794045272206242e-06,ma,3.794045272206242e-06
poly_return_5d,3.711469878458159e-06,3.711469878458159e-06,other,3.711469878458159e-06
stoch_d,3.513931983210318e-06,3.513931983210318e-06,other,3.513931983210318e-06
ma_10_slope,3.1914817742533514e-06,3.1914817742533514e-06,ma,3.1914817742533514e-06
poly_return_5d ma_20,-3.027936265323449e-06,-3.027936265323449e-06,ma,3.027936265323449e-06
scaled_poly_ma_10 volume_ma_10,2.970671610159611e-06,2.970671610159611e-06,ma,2.970671610159611e-06
scaled_volume_over_ma_5,-2.9622607953947103e-06,-2.9622607953947103e-06,ma,2.9622607953947103e-06
scaled_poly_ma_20 macd,-2.896186407560731e-06,-2.896186407560731e-06,ma,2.896186407560731e-06
low,-2.863881211857553e-06,-2.863881211857553e-06,other,2.863881211857553e-06
poly_ma_20^2,2.6133699196785107e-06,2.6133699196785107e-06,ma,2.6133699196785107e-06
scaled_volume_ma_5,-2.510994623941537e-06,-2.510994623941537e-06,ma,2.510994623941537e-06
price_over_ma_50,2.5106087427419516e-06,2.5106087427419516e-06,ma,2.5106087427419516e-06
log_return_1d,2.4994520661297662e-06,2.4994520661297662e-06,other,2.4994520661297662e-06
lag_return_2d,-2.4846526206492814e-06,-2.4846526206492814e-06,other,2.4846526206492814e-06
scaled_poly_return_5d volatility_std_20d,2.4471331822731903e-06,2.4471331822731903e-06,other,2.4471331822731903e-06
rolling_cum_return_20d,2.4225833759268622e-06,2.4225833759268622e-06,other,2.4225833759268622e-06
price_over_ma_20,-2.418210251593379e-06,-2.418210251593379e-06,ma,2.418210251593379e-06
poly_macd rsi_14,2.326165991405939e-06,2.326165991405939e-06,other,2.326165991405939e-06
poly_return_5d ma_10,2.3043358370762266e-06,2.3043358370762266e-06,ma,2.3043358370762266e-06
scaled_log_return_2d,-2.218375263647935e-06,-2.218375263647935e-06,other,2.218375263647935e-06
scaled_high,-2.201177854473965e-06,-2.201177854473965e-06,other,2.201177854473965e-06
scaled_price_over_ma_5,-2.197955765096914e-06,-2.197955765096914e-06,ma,2.197955765096914e-06
scaled_ma_5,2.157514925032481e-06,2.157514925032481e-06,ma,2.157514925032481e-06
scaled_ma_10_slope,2.0719319762498264e-06,2.0719319762498264e-06,ma,2.0719319762498264e-06
scaled_poly_macd volume_ma_10,-2.039892286189767e-06,-2.039892286189767e-06,ma,2.039892286189767e-06
poly_return_5d volatility_std_20d,-2.0085420289953394e-06,-2.0085420289953394e-06,other,2.0085420289953394e-06
poly_return_1d ma_20,1.9422212026266035e-06,1.9422212026266035e-06,ma,1.9422212026266035e-06
return_5d,1.9055906591762097e-06,1.9055906591762097e-06,other,1.9055906591762097e-06
poly_return_5d macd,-1.8310483434584352e-06,-1.8310483434584352e-06,other,1.8310483434584352e-06
rolling_cum_return_5d,1.663098294807386e-06,1.663098294807386e-06,other,1.663098294807386e-06
scaled_macd,1.6557383412686485e-06,1.6557383412686485e-06,other,1.6557383412686485e-06
poly_volume_ma_10,1.503733671401141e-06,1.503733671401141e-06,ma,1.503733671401141e-06
volume_ma_10,-1.5037211342416675e-06,-1.5037211342416675e-06,ma,1.5037211342416675e-06
scaled_log_return_1d,-1.4335496289056217e-06,-1.4335496289056217e-06,other,1.4335496289056217e-06
scaled_poly_return_5d,-1.3230430188053342e-06,-1.3230430188053342e-06,other,1.3230430188053342e-06
ma_200_slope,-1.3222293421717865e-06,-1.3222293421717865e-06,ma,1.3222293421717865e-06
poly_macd,-1.1844285356660172e-06,-1.1844285356660172e-06,other,1.1844285356660172e-06
poly_return_1d rsi_14,1.125104947388783e-06,1.125104947388783e-06,other,1.125104947388783e-06
scaled_volume_ma_50,9.853514541759038e-07,9.853514541759038e-07,ma,9.853514541759038e-07
scaled_poly_macd volatility_std_20d,9.493014548816214e-07,9.493014548816214e-07,other,9.493014548816214e-07
ma_20_slope,9.076480362502158e-07,9.076480362502158e-07,ma,9.076480362502158e-07
scaled_poly_return_5d ma_20,-7.765169411323245e-07,-7.765169411323245e-07,ma,7.765169411323245e-07
scaled_poly_return_1d rsi_14,5.808319124515944e-07,5.808319124515944e-07,other,5.808319124515944e-07
scaled_volume_over_ma_50,5.220405683915208e-07,5.220405683915208e-07,ma,5.220405683915208e-07
poly_macd volatility_std_20d,3.9816355243908947e-07,3.9816355243908947e-07,other,3.9816355243908947e-07
volatility_ratio_20_50,2.490625928909118e-07,2.490625928909118e-07,other,2.490625928909118e-07
poly_rsi_14^2,1.443179064336356e-07,1.443179064336356e-07,other,1.443179064336356e-07
scaled_volume_over_ma_20,-5.645770209409688e-09,-5.645770209409688e-09,ma,5.645770209409688e-09
poly_volatility_std_20d volume_ma_10,-2.696565920469819e-10,-2.696565920469819e-10,ma,2.696565920469819e-10
poly_return_1d volume_ma_10,-6.663971546491278e-11,-6.663971546491278e-11,ma,6.663971546491278e-11
volume_ma_20,2.0892393493606515e-11,2.0892393493606515e-11,ma,2.0892393493606515e-11
volume_ma_50,-1.1181339106078218e-11,-1.1181339106078218e-11,ma,1.1181339106078218e-11
poly_return_5d volume_ma_10,9.104042767418434e-12,9.104042767418434e-12,ma,9.104042767418434e-12
poly_macd volume_ma_10,4.5068841314606985e-12,4.5068841314606985e-12,ma,4.5068841314606985e-12
poly_ma_10 volume_ma_10,-1.5885322675171315e-12,-1.5885322675171315e-12,ma,1.5885322675171315e-12
volume_ma_5,-1.2708224783107743e-12,-1.2708224783107743e-12,ma,1.2708224783107743e-12
poly_ma_20 volume_ma_10,8.798966142825536e-13,8.798966142825536e-13,ma,8.798966142825536e-13
volume,1.8662320200542525e-13,1.8662320200542525e-13,other,1.8662320200542525e-13
poly_rsi_14 volume_ma_10,-1.2587482939667751e-13,-1.2587482939667751e-13,ma,1.2587482939667751e-13
obv,-6.582129509914688e-15,-6.582129509914688e-15,other,6.582129509914688e-15
poly_volume_ma_10^2,6.641218135420347e-21,6.641218135420347e-21,ma,6.641218135420347e-21
