date,actual,prediction,residual
2021-12-27,0.009316212824947323,-0.03187412701240672,-0.04119033983735404
2021-12-28,0.002286818436403326,-0.03611824565452764,-0.03840506409093097
2021-12-29,-0.024863455192683626,-0.036962651907011514,-0.012099196714327888
2021-12-30,-0.03479235159607197,-0.04045352929824721,-0.005661177702175238
2021-12-31,-0.030410592625666477,-0.037962470248314444,-0.007551877622647966
2022-01-03,-0.05395303753531444,-0.03507849621550193,0.01887454131981251
2022-01-04,-0.025709489124355223,-0.02982734546034182,-0.004117856335986596
2022-01-05,0.0034873120097016486,-0.025858140748642164,-0.029345452758343812
2022-01-06,0.001104665357013035,-0.019349294973373225,-0.02045396033038626
2022-01-07,0.005227444762996969,-0.0144068670137596,-0.01963431177675657
2022-01-10,-0.013880012519668306,-0.013463646922225991,0.0004163655974423145
2022-01-11,-0.05054835510029032,-0.01353591297160158,0.03701244212868874
2022-01-12,-0.06278131572436785,-0.015274403192862497,0.04750691253150535
2022-01-13,-0.056797715550441774,-0.013119904624483104,0.04367781092595867
2022-01-14,-0.06615826961618776,-0.01574352954130081,0.05041474007488695
2022-01-18,-0.05901062480786101,-0.018504136400606053,0.04050648840725496
2022-01-19,-0.03934303948880713,-0.018637249476752993,0.020705790012054137
2022-01-20,-0.0321560601955585,-0.01457617323274017,0.017579886962818328
2022-01-21,0.04876545773265728,-0.008391449784882918,-0.0571569075175402
2022-01-24,0.081425591261572,-0.004756604369250468,-0.08618219563082247
2022-01-25,0.09281513296003507,0.0014961918749207435,-0.09131894108511433
2022-01-26,0.10113340628453038,0.0038582789931121265,-0.09727512729141825
2022-01-27,0.08591880775593452,0.0027590086499100007,-0.08315979910602453
2022-01-28,0.012094155676913632,-0.010336766215781416,-0.02243092189269505
2022-01-31,-0.017850984889451027,-0.020130969040499172,-0.002279984151048145
2022-02-01,0.001259957734002004,-0.020192566936587254,-0.02145252467058926
2022-02-02,0.0025022887316303866,-0.018973698768162836,-0.021475987499793223
2022-02-03,-0.004511271294571961,-0.015203950912037913,-0.010692679617465952
2022-02-04,-0.021753001991281273,-0.009436722603377709,0.012316279387903565
2022-02-07,-0.0161947962250365,0.0005776444052118194,0.01677244063024832
2022-02-08,-0.011668526703404236,0.009423256452008148,0.021091783155412384
2022-02-09,-0.021159494856867078,0.02171730897512662,0.0428768038319937
2022-02-10,-0.018824020022595644,0.035931574709306746,0.05475559473190239
2022-02-11,-0.00794589861681938,0.04135185644628555,0.04929775506310493
2022-02-14,-0.02700140589028277,0.04117171671688483,0.0681731226071676
2022-02-15,-0.0736152928766558,0.03872790198947645,0.11234319486613226
2022-02-16,-0.056853070907516345,0.03302552241341713,0.08987859332093348
2022-02-17,-0.023863090139613186,0.029573030430250717,0.0534361205698639
2022-02-18,-0.013030531349696894,0.026281188490732896,0.03931171984042979
2022-02-22,-0.00681603168241518,0.023699640579616606,0.030515672262031786
2022-02-23,0.04054469880312839,0.020786394113309806,-0.01975830468981858
2022-02-24,0.021445189360778327,0.008549852481071422,-0.012895336879706905
2022-02-25,-0.010191130557285932,0.004368339582832906,0.014559470140118838
2022-02-28,-0.035247046012199634,0.004142456486795242,0.03938950249899488
2022-03-01,-0.03529408464794692,0.007580969281244241,0.042875053929191165
2022-03-02,-0.021673875259764053,0.0029530641174983475,0.0246269393772624
2022-03-03,-0.046381469369194184,0.0003598206294678245,0.046741289998662006
2022-03-04,-0.05172521012513287,-1.077927660401122e-06,0.05172413219747247
2022-03-07,-0.05448843545690396,0.0039148660444834485,0.05840330150138741
2022-03-08,-0.014926359673998468,0.008713428163430275,0.023639787837428743
2022-03-09,-0.02061982616310698,0.01313288165544902,0.033752707818556
2022-03-10,0.013247481630880742,0.020217297971295782,0.00696981634041504
2022-03-11,0.059781556617426235,0.024571284953359918,-0.03521027166406632
2022-03-14,0.09799502220233913,0.026499951772093328,-0.0714950704302458
2022-03-15,0.08852931401465058,0.025315111380027268,-0.06321420263462332
2022-03-16,0.06654558944591638,0.021676779066718943,-0.04486881037919743
2022-03-17,0.08373809373620134,0.018322372804032247,-0.06541572093216909
2022-03-18,0.06549582737524351,0.012933461035152858,-0.05256236634009065
2022-03-21,0.061797078963354624,0.011592773816839437,-0.05020430514651519
2022-03-22,0.06006396724159946,0.011109289490260485,-0.04895467775133897
2022-03-23,0.0444157056600234,0.003998540045188577,-0.04041716561483482
2022-03-24,0.00310216156380716,0.0022029171398329356,-0.0008992444239742242
2022-03-25,-0.002346632665091719,0.007108587072612056,0.009455219737703774
2022-03-28,0.01617309931194688,0.01701738611889611,0.0008442868069492293
2022-03-29,-0.02179262968797846,0.022558789134407516,0.044351418822385975
2022-03-30,-0.03341397479128283,0.030027124636266618,0.06344109942754944
2022-03-31,-0.014145817605344502,0.03732617604462259,0.051471993649967095
2022-04-01,-0.024209748607704418,0.04402342999094081,0.06823317859864522
2022-04-04,-0.07111635433637264,0.044335610325859316,0.11545196466223195
2022-04-05,-0.04227118701979615,0.04050940807669868,0.08278059509649482
2022-04-06,-0.008322224985927162,0.03924739042946769,0.04756961541539485
2022-04-07,-0.03979322718603162,0.03394193744925828,0.0737351646352899
2022-04-08,-0.029513722862921754,0.027056432354860924,0.05657015521778268
2022-04-11,0.009954714307597978,0.0182526271809172,0.00829791287331922
2022-04-12,-0.002564761572097507,0.009624932937894782,0.012189694509992289
2022-04-13,-0.023356783275220394,0.0011617306923190213,0.024518513967539415
2022-04-14,-0.02117490557302626,-0.0001178554012951985,0.02105705017173106
2022-04-18,-0.013267113008026965,-0.0035357302372011346,0.00973138277082583
