date,actual,prediction,residual
2025-04-17,0.014011624659808763,-0.009248895716312322,-0.023260520376121085
2025-04-21,0.059225524044915545,-0.022807991682084472,-0.08203351572700002
2025-04-22,0.04320611488277337,-0.01804108375522534,-0.06124719863799871
2025-04-23,0.02287386381314893,-0.036490746884699,-0.05936461069784793
2025-04-24,0.008494525670385,-0.07846013187977074,-0.08695465755015575
2025-04-25,0.009222132768672564,-0.09123783895044124,-0.1004599717191138
2025-04-28,0.011230611103103527,-0.10536626227269202,-0.11659687337579555
2025-04-29,0.009990059861179068,-0.11361007648701588,-0.12360013634819494
2025-04-30,-0.033647030101102926,-0.10858067186231168,-0.07493364176120876
2025-05-01,-0.06764488767637522,-0.1274919464646576,-0.05984705878828239
2025-05-02,-0.03330904014306035,-0.12722418989526313,-0.09391514975220278
2025-05-05,-0.013273665834129589,-0.0854313042043911,-0.07215763837026151
2025-05-06,-0.005138224985627882,-0.053549792668488305,-0.048411567682860424
2025-05-07,0.011617828174761202,-0.04526423627865478,-0.05688206445341598
2025-05-08,0.06734511835045298,-0.02353096620963524,-0.09087608456008822
2025-05-09,0.07253308812283144,-0.019282140995489028,-0.09181522911832046
2025-05-12,0.007305890193902265,-0.025951786678763133,-0.0332576768726654
2025-05-13,-0.0069506212297324454,-0.028611653034023687,-0.021661031804291242
2025-05-14,-0.00503936002915939,-0.031265207535867534,-0.026225847506708144
2025-05-15,-0.012627090127595775,-0.01699453516566113,-0.004367445038065354
2025-05-16,-0.02082738810419693,-0.013361159352583585,0.007466228751613346
2025-05-19,-0.032043311047617706,-0.010743119536806844,0.021300191510810862
2025-05-20,-0.0265880304736148,-0.017533878245205636,0.009054152228409162
2025-05-21,-0.03374730164291151,-0.021577388696359834,0.012169912946551675
2025-05-22,-0.005711133755455733,-0.021619948773212994,-0.01590881501775726
2025-05-23,0.026373707091738252,-0.02357377989293602,-0.04994748698467427
2025-05-27,-0.001298685165105673,-0.028531236682599603,-0.02723255151749393
2025-05-28,0.0021455340709455317,-0.031555152520302554,-0.033700686591248086
2025-05-29,0.008752188180592979,-0.034251086341567705,-0.043003274522160684
2025-05-30,0.012048783148645104,-0.03244876907881944,-0.04449755222746454
2025-06-02,0.005552852716522283,-0.028235864464776106,-0.03378871718129839
2025-06-03,-0.012987648615925718,-0.019761240410120284,-0.006773591794194567
