feature,raw,normalized,category,abs_norm
scaled_poly_ma_10 volatility_std_20d,0.0042230451366456504,0.0042230451366456504,ma,0.0042230451366456504
lag_return_5d,0.0041590846485926765,0.0041590846485926765,other,0.0041590846485926765
scaled_poly_return_5d^2,0.003933346319879289,0.003933346319879289,other,0.003933346319879289
scaled_volume_ma_50,0.003917322252568224,0.003917322252568224,ma,0.003917322252568224
poly_return_1d volatility_std_20d,0.0038622139340599823,0.0038622139340599823,other,0.0038622139340599823
log_return_10d,-0.003847299169523054,-0.003847299169523054,other,0.003847299169523054
scaled_poly_volatility_std_20d volume_ma_10,0.0037856165764881856,0.0037856165764881856,ma,0.0037856165764881856
price_over_ma_10,-0.003683859481385843,-0.003683859481385843,ma,0.003683859481385843
scaled_return_1d,0.003624978531868306,0.003624978531868306,other,0.003624978531868306
scaled_poly_return_5d macd,0.003567584765931028,0.003567584765931028,other,0.003567584765931028
scaled_volume_ma_5,-0.003394347227752557,-0.003394347227752557,ma,0.003394347227752557
stoch_k,0.003381756200532013,0.003381756200532013,other,0.003381756200532013
scaled_volume_ma_20,-0.0033252768945886777,-0.0033252768945886777,ma,0.0033252768945886777
scaled_lag_return_2d,0.00326449962432338,0.00326449962432338,other,0.00326449962432338
scaled_poly_return_1d return_5d,0.003235014194516164,0.003235014194516164,other,0.003235014194516164
scaled_macd,-0.003174465149352834,-0.003174465149352834,other,0.003174465149352834
scaled_lag_return_1d,0.003166368114367086,0.003166368114367086,other,0.003166368114367086
log_return_2d,-0.0031328329359421978,-0.0031328329359421978,other,0.0031328329359421978
scaled_ma_50,0.0030765251333535817,0.0030765251333535817,ma,0.0030765251333535817
scaled_volume_ma_10,-0.003051952790902185,-0.003051952790902185,ma,0.003051952790902185
macd,-0.0029631842156611476,-0.0029631842156611476,other,0.0029631842156611476
scaled_poly_ma_10,-0.0029366541856920654,-0.0029366541856920654,ma,0.0029366541856920654
scaled_rsi_14,0.002928673740850512,0.002928673740850512,other,0.002928673740850512
poly_return_5d,-0.0026991415414838764,-0.0026991415414838764,other,0.0026991415414838764
scaled_atr_14,0.0026732678205831093,0.0026732678205831093,other,0.0026732678205831093
return_5d,-0.0026255234406117136,-0.0026255234406117136,other,0.0026255234406117136
poly_macd volatility_std_20d,0.0025738596400411403,0.0025738596400411403,other,0.0025738596400411403
poly_return_1d macd,-0.002543353703572997,-0.002543353703572997,other,0.002543353703572997
volume_ma_10,-0.0025148550081009837,-0.0025148550081009837,ma,0.0025148550081009837
poly_volume_ma_10,0.0025148469385266915,0.0025148469385266915,ma,0.0025148469385266915
log_return_3d,0.002489843711880107,0.002489843711880107,other,0.002489843711880107
stoch_d,0.002460233584821444,0.002460233584821444,other,0.002460233584821444
close,-0.0024480083509739003,-0.0024480083509739003,other,0.0024480083509739003
poly_return_1d return_5d,-0.00244172571278132,-0.00244172571278132,other,0.00244172571278132
price_over_ma_50,-0.0023899198101658813,-0.0023899198101658813,ma,0.0023899198101658813
poly_return_5d macd,0.002386871019991895,0.002386871019991895,other,0.002386871019991895
price_over_ma_100,-0.002373496202088513,-0.002373496202088513,ma,0.002373496202088513
scaled_lag_return_3d,-0.002345194442841003,-0.002345194442841003,other,0.002345194442841003
scaled_volume,-0.0023311307157326245,-0.0023311307157326245,other,0.0023311307157326245
rolling_cum_return_10d,-0.002302418768277417,-0.002302418768277417,other,0.002302418768277417
scaled_return_3d,-0.0022742382900134608,-0.0022742382900134608,other,0.0022742382900134608
volume_over_ma_5,0.0022619717847369015,0.0022619717847369015,ma,0.0022619717847369015
log_return_1d,-0.0022296595057598053,-0.0022296595057598053,other,0.0022296595057598053
poly_ma_20,-0.0021876455964788804,-0.0021876455964788804,ma,0.0021876455964788804
lag_return_3d,0.0021788668635254436,0.0021788668635254436,other,0.0021788668635254436
poly_return_5d ma_10,-0.0020929783506082704,-0.0020929783506082704,ma,0.0020929783506082704
scaled_volatility_ratio_10_20,0.0017994038494680252,0.0017994038494680252,other,0.0017994038494680252
scaled_volume_over_ma_50,0.0017279470036806778,0.0017279470036806778,ma,0.0017279470036806778
return_10d,0.0016617689951558784,0.0016617689951558784,other,0.0016617689951558784
open,-0.00157491210563834,-0.00157491210563834,other,0.00157491210563834
scaled_return_5d,0.0015600180718620454,0.0015600180718620454,other,0.0015600180718620454
log_return_5d,-0.00155742896023756,-0.00155742896023756,other,0.00155742896023756
volume_over_ma_10,-0.0015114840196199803,-0.0015114840196199803,ma,0.0015114840196199803
scaled_poly_ma_10^2,-0.0015048102702742768,-0.0015048102702742768,ma,0.0015048102702742768
scaled_volume_over_ma_10,0.001504808488729077,0.001504808488729077,ma,0.001504808488729077
poly_volatility_std_20d^2,0.0014319170468250837,0.0014319170468250837,other,0.0014319170468250837
low,0.0013266315400746482,0.0013266315400746482,other,0.0013266315400746482
macd_hist,-0.0013014413409288788,-0.0013014413409288788,other,0.0013014413409288788
scaled_stoch_k,0.001298983522093174,0.001298983522093174,other,0.001298983522093174
scaled_volatility_std_10d,-0.0012199262446779334,-0.0012199262446779334,other,0.0012199262446779334
volatility_ratio_20_50,-0.0011880163568057033,-0.0011880163568057033,other,0.0011880163568057033
scaled_lag_return_5d,-0.0011687440678581336,-0.0011687440678581336,other,0.0011687440678581336
price_over_ma_200,-0.0011511962553232011,-0.0011511962553232011,ma,0.0011511962553232011
scaled_volume_over_ma_20,0.0011380455444530092,0.0011380455444530092,ma,0.0011380455444530092
poly_return_5d^2,-0.001062940870201486,-0.001062940870201486,other,0.001062940870201486
poly_ma_10 volatility_std_20d,0.0010198484352290918,0.0010198484352290918,ma,0.0010198484352290918
scaled_poly_ma_10 rsi_14,0.0009726439119076153,0.0009726439119076153,ma,0.0009726439119076153
poly_macd,-0.0009618831009921726,-0.0009618831009921726,other,0.0009618831009921726
ma_5,-0.0009539481086568572,-0.0009539481086568572,ma,0.0009539481086568572
scaled_macd_hist,0.0008940183476478911,0.0008940183476478911,other,0.0008940183476478911
ma_20,0.0008861580468090286,0.0008861580468090286,ma,0.0008861580468090286
return_2d,0.0008264535694784212,0.0008264535694784212,other,0.0008264535694784212
scaled_poly_rsi_14 volume_ma_10,-0.0008188274967662219,-0.0008188274967662219,ma,0.0008188274967662219
scaled_poly_return_1d macd,-0.0007597185946767102,-0.0007597185946767102,other,0.0007597185946767102
poly_volatility_std_20d,-0.0007372309254699962,-0.0007372309254699962,other,0.0007372309254699962
macd_signal,-0.000693480216688642,-0.000693480216688642,other,0.000693480216688642
poly_ma_10 macd,0.000685111431327339,0.000685111431327339,ma,0.000685111431327339
