date,actual,prediction,residual
2025-04-17,0.06244290444990708,0.018175760070928026,-0.04426714437897905
2025-04-21,0.08790637505496113,0.015359181204832484,-0.07254719385012864
2025-04-22,0.05742465657985418,0.0008358563078749714,-0.05658880027197921
2025-04-23,0.03861189472539617,-0.03639124919984038,-0.07500314392523655
2025-04-24,0.0237558781159799,-0.09004119356114815,-0.11379707167712805
2025-04-25,-0.01877863483708142,-0.09024183942306974,-0.07146320458598832
2025-04-28,-0.053535738234870234,-0.12071144110835552,-0.06717570287348529
2025-04-29,-0.06012978459035023,-0.1237799433527812,-0.06365015876243096
2025-04-30,-0.07647058823529407,-0.13676394490374233,-0.06029335666844826
2025-05-01,-0.07420776902091109,-0.145431818812648,-0.07122404979173691
2025-05-02,-0.03321162464821559,-0.1270306744009313,-0.09381904975271571
2025-05-05,0.05983203747298993,-0.0924369657556664,-0.15226900322865633
2025-05-06,0.072641169553046,-0.06843594707322664,-0.14107711662627265
2025-05-07,0.08193631506269905,-0.04789390024139362,-0.12983021530409267
2025-05-08,0.0706870781648814,-0.04032489753835866,-0.11101197570324006
2025-05-09,0.06412127036625237,-0.04178827626349335,-0.10590954662974572
2025-05-12,-0.009535530959040917,-0.062336702268179556,-0.05280117130913864
2025-05-13,-0.028506984803555513,-0.03190644690280997,-0.0033994620992544577
2025-05-14,-0.04822684220250595,-0.028375376905761085,0.019851465296744863
2025-05-15,-0.04771812004499776,-0.01946195157039221,0.028256168474605547
2025-05-16,-0.07568868053652056,-0.022791370303085978,0.05289731023343458
2025-05-19,-0.0410479553383325,-0.023472799220161877,0.01757515611817062
2025-05-20,-0.031132178393138754,-0.027692165536237323,0.003440012856901431
2025-05-21,-0.01058933855424693,-0.03074868922159746,-0.02015935066735053
2025-05-22,-0.002532749827622527,-0.038911323286528465,-0.03637857345890594
2025-05-23,0.03292872707069461,-0.026398281008567337,-0.059327008079261945
2025-05-27,0.015283939143796,-0.06041989592929631,-0.07570383507309231
2025-05-28,0.011974898598942962,-0.05073870102434486,-0.06271359962328782
2025-05-29,0.0034008899472317555,-0.05531003948191893,-0.05871092942915068
2025-05-30,0.015284998616566847,-0.054628144213619834,-0.06991314283018668
2025-06-02,-0.0012394645700671836,-0.04357882286027781,-0.04233935829021063
2025-06-03,-0.002951769030866913,-0.0342167184873311,-0.031264949456464186
2025-06-04,-0.019919181535496655,-0.0354641680942096,-0.015544986558712948
2025-06-05,-0.007127587597904772,-0.03997289122828551,-0.03284530363038074
2025-06-06,-0.0366320188690582,-0.03801094752159684,-0.0013789286525386357
2025-06-09,-0.015040947258367798,-0.045299290399877123,-0.030258343141509325
2025-06-10,-0.03468692378156868,-0.0425473871069435,-0.007860463325374822
2025-06-11,-0.011067496537641164,-0.055962266263151705,-0.04489476972551054
2025-06-12,0.009036160036817176,-0.05287894673863913,-0.06191510677545631
2025-06-13,0.02570630252077999,-0.06076234074067721,-0.0864686432614572
2025-06-16,0.009474876021376533,-0.04677567459833898,-0.05625055061971551
2025-06-17,0.030259651336200788,-0.03291638264225294,-0.06317603397845373
2025-06-18,0.022484475164182616,-0.034330071479811375,-0.05681454664399399
2025-06-20,0.00039801905997349785,-0.02905861267200327,-0.029456631731976768
2025-06-23,0.01821339041660197,-0.025415499191513757,-0.04362888960811573
2025-06-24,0.0375437052315859,-0.004520133377012958,-0.04206383860859886
2025-06-25,0.05397898895910469,-0.009631265095638497,-0.06361025405474319
2025-06-26,0.06243782612814841,-0.015192288315175162,-0.07763011444332357
2025-06-27,0.044111771615359174,-0.02559592630760643,-0.0697076979229656
2025-06-30,0.02359017585946055,-0.030357451756738763,-0.05394762761619931
2025-07-01,0.015975324552126358,-0.029365142104335384,-0.04534046665646174
2025-07-02,-0.00014121059570759709,-0.02856510884021457,-0.028423898244506973
2025-07-03,-0.011191755352347954,-0.02621089470396354,-0.015019139351615585
2025-07-07,-0.0063348504424249885,-0.036251497341854844,-0.029916646899429855
2025-07-08,-0.004285481262917168,-0.046274895541483896,-0.04198941427856673
2025-07-09,-0.00464144989282933,-0.04677568945763555,-0.04213423956480622
2025-07-10,-0.011251821234607773,-0.04802340152183471,-0.036771580287226935
2025-07-11,9.466287803183704e-05,-0.03744826847607663,-0.037542931354108466
2025-07-14,0.018502543862985332,-0.04312014280625487,-0.0616226866692402
2025-07-15,0.025297658030186687,-0.043344244293992085,-0.06864190232417877
2025-07-16,0.018985488032204456,-0.0391996048887594,-0.058185092920963855
2025-07-17,0.017807780965107822,-0.025773529198714562,-0.043581310163822384
2025-07-18,0.012785359885756353,-0.026185443506880124,-0.03897080339263648
2025-07-21,0.0073889653416219225,-0.028138267298205566,-0.03552723263982749
2025-07-22,-0.014598832617199853,-0.030623061592022216,-0.016024228974822363
2025-07-23,-0.023815040812897648,-0.03070571029409197,-0.0068906694811943225
2025-07-24,-0.02895765036342768,-0.03354592018713343,-0.004588269823705748
2025-07-25,-0.0537684670724643,-0.04468515665237538,0.00908331042008892
2025-07-28,-0.04998830551595412,-0.0492851533541393,0.000703152161814824
2025-07-29,-0.03952291349768311,-0.05525579756216015,-0.015732884064477037
2025-07-30,0.02009087245601382,-0.05979100413774685,-0.07988187659376067
2025-07-31,0.060027899096308124,-0.053703061359905324,-0.11373096045621345
2025-08-01,0.13326415935368718,-0.06150008210845781,-0.194764241462145
2025-08-04,0.11718704626020493,-0.04761776960478903,-0.16480481586499396
2025-08-05,0.1317267690160555,-0.03992472657105339,-0.1716514955871089
2025-08-06,0.09416179053249563,-0.050742051034292635,-0.14490384156678826
2025-08-07,0.05794664396098548,-0.03789886426886002,-0.0958455082298455
2025-08-08,0.009766689229404157,0.0041315259341256905,-0.005635163295278467
2025-08-11,0.016330692990037754,-0.004203147076866642,-0.020533840066904396
2025-08-12,0.003962567760918745,0.004244894491590379,0.0002823267306716337
2025-08-13,-0.03137190788486299,-0.022950269261661216,0.008421638623201777
2025-08-14,-0.033851726626580536,-0.030640499647112796,0.0032112269794677406
2025-08-15,-0.016537855225260634,-0.04109795721501763,-0.024560101989757
2025-08-18,-0.016154860485076084,-0.03562245638540951,-0.019467595900333423
2025-08-19,-0.005421582291968652,-0.034139352926691124,-0.028717770634722473
2025-08-20,0.019822180855779026,-0.038236329742800446,-0.05805851059857947
2025-08-21,0.03405959924407598,-0.0446990128129191,-0.07875861205699508
2025-08-22,0.01923079113299253,-0.04891396439492568,-0.06814475552791821
2025-08-25,0.011269578787301171,-0.03411351210986446,-0.045383090897165634
2025-08-26,0.039945941126133366,-0.04196100115437651,-0.08190694228050988
2025-08-27,0.040305406155271895,-0.03737924367321843,-0.07768464982849033
2025-08-28,0.030658776047742586,-0.03460309606770473,-0.06526187211544732
2025-08-29,0.02472648189995663,-0.024640841390866863,-0.049367323290823495
2025-09-02,0.020154992417766193,-0.03338395310040665,-0.05353894551817284
2025-09-03,-0.04897894022217286,-0.03409585835344875,0.014883081868724113
2025-09-04,-0.04066227395794719,-0.02302467677096509,0.0176375971869821
2025-09-05,-0.023446931703216767,-0.030124650357466254,-0.006677718654249487
2025-09-08,-0.0049605175313142125,-0.03618769000070421,-0.031227172469389997
2025-09-09,0.016215010428846544,-0.036900778918544375,-0.05311578934739092
2025-09-10,0.05379431442391258,-0.051821152909202306,-0.10561546733311489
2025-09-11,0.034126010282021335,-0.057716739920942284,-0.09184275020296362
2025-09-12,0.04883151329998969,-0.05512724360997301,-0.1039587569099627
2025-09-15,0.08187574936159026,-0.04621637487317354,-0.1280921242347638
2025-09-16,0.0683602737624811,-0.03678748533565612,-0.10514775909813723
2025-09-17,0.05573451508126226,-0.033622171300317416,-0.08935668638157968
2025-09-18,0.07983012377913012,-0.02966045640577053,-0.10949058018490065
2025-09-19,0.04057029211351204,-0.027545954681098217,-0.06811624679461026
2025-09-22,-0.006443275472520216,-0.01559608843311,-0.009152812960589785
2025-09-23,0.0007861188255666729,-0.014426786758466426,-0.015212905584033098
2025-09-24,0.012445005826292155,-0.03242378632848364,-0.044868792154775794
2025-09-25,0.0010122231890352662,-0.02481356846235694,-0.025825791651392205
2025-09-26,0.010021068787773313,-0.02558810417092927,-0.035609172958702584
2025-09-29,0.008882638960356015,-0.029904920775377986,-0.038787559735734
2025-09-30,0.007265467808348136,-0.028816536314359875,-0.03608200412270801
2025-10-01,0.010217266163758731,-0.02635470744617585,-0.03657197360993458
2025-10-02,-0.012017312402292202,-0.03185111264289553,-0.019833800240603328
2025-10-03,-0.04941471701456179,-0.027352388054995735,0.022062328959566058
2025-10-06,-0.03517861503530162,-0.03131055049675735,0.003868064538544269
2025-10-07,-0.033959787666772545,-0.02014922819186582,0.013810559474906725
2025-10-08,-0.03379059638533555,-0.005543812944426074,0.028246783440909473
2025-10-09,-0.0259407829950149,-0.027549422946715252,-0.0016086399517003525
2025-10-10,0.028621473850808377,-0.055729422391861516,-0.08435089624266989
2025-10-13,0.058870977778703315,-0.055000090186154704,-0.11387106796485802
2025-10-14,0.060539954322784695,-0.04689571395089687,-0.10743566827368156
2025-10-15,0.036536520425689334,-0.04516842986995884,-0.08170495029564817
2025-10-16,0.04901996271416653,-0.04877741219444609,-0.09779737490861262
2025-10-17,0.04173773957868954,-0.035921381984957756,-0.0776591215636473
