feature,raw,normalized,category,abs_norm
scaled_poly_return_5d macd,0.001804745152767855,0.001804745152767855,other,0.001804745152767855
scaled_volume_ma_20,0.0017579367787147662,0.0017579367787147662,ma,0.0017579367787147662
return_1d,0.0016161946671345948,0.0016161946671345948,other,0.0016161946671345948
lag_return_5d,0.001504785983578955,0.001504785983578955,other,0.001504785983578955
scaled_lag_return_1d,0.0014504248396338306,0.0014504248396338306,other,0.0014504248396338306
scaled_stoch_k,0.0014116334274628876,0.0014116334274628876,other,0.0014116334274628876
poly_return_5d volatility_std_20d,0.0013652603926302118,0.0013652603926302118,other,0.0013652603926302118
scaled_atr_14,0.0013180525417529248,0.0013180525417529248,other,0.0013180525417529248
macd_signal,0.0011696245461482525,0.0011696245461482525,other,0.0011696245461482525
lag_return_1d,0.0011594416221062324,0.0011594416221062324,other,0.0011594416221062324
scaled_poly_rsi_14 volatility_std_20d,-0.0011144790341330443,-0.0011144790341330443,other,0.0011144790341330443
scaled_volatility_ratio_20_50,0.0010460645415117994,0.0010460645415117994,other,0.0010460645415117994
scaled_poly_ma_10 rsi_14,0.0010265473646163474,0.0010265473646163474,ma,0.0010265473646163474
scaled_volatility_ratio_10_20,0.0009976677913097326,0.0009976677913097326,other,0.0009976677913097326
price_over_ma_100,0.0009840097555154355,0.0009840097555154355,ma,0.0009840097555154355
scaled_lag_return_2d,0.0009417718884172373,0.0009417718884172373,other,0.0009417718884172373
return_5d,0.0009257933482866246,0.0009257933482866246,other,0.0009257933482866246
rolling_cum_return_10d,-0.0009070463289758744,-0.0009070463289758744,other,0.0009070463289758744
scaled_poly_volatility_std_20d volume_ma_10,-0.0008844706925492722,-0.0008844706925492722,ma,0.0008844706925492722
scaled_volume_ma_10,-0.0008818472478434398,-0.0008818472478434398,ma,0.0008818472478434398
ma_50_slope,0.0008663760775558117,0.0008663760775558117,ma,0.0008663760775558117
momentum_10d,-0.0008577712587797326,-0.0008577712587797326,other,0.0008577712587797326
scaled_price_over_ma_5,-0.0008179279636554258,-0.0008179279636554258,ma,0.0008179279636554258
macd,0.0007637281866482962,0.0007637281866482962,other,0.0007637281866482962
log_return_2d,-0.0007518006225751841,-0.0007518006225751841,other,0.0007518006225751841
poly_return_5d^2,0.0007336905317420539,0.0007336905317420539,other,0.0007336905317420539
scaled_poly_return_1d macd,-0.0007330684822957774,-0.0007330684822957774,other,0.0007330684822957774
scaled_volume_ma_50,0.0007325745561714164,0.0007325745561714164,ma,0.0007325745561714164
scaled_poly_return_5d volume_ma_10,0.0007278039170270646,0.0007278039170270646,ma,0.0007278039170270646
open,-0.0006934620977929536,-0.0006934620977929536,other,0.0006934620977929536
lag_return_2d,0.0006655277870098111,0.0006655277870098111,other,0.0006655277870098111
scaled_return_5d,0.0005890834028448756,0.0005890834028448756,other,0.0005890834028448756
poly_return_5d ma_20,-0.000554270715681336,-0.000554270715681336,ma,0.000554270715681336
low,0.0005539445533334401,0.0005539445533334401,other,0.0005539445533334401
poly_rsi_14,-0.0005064045090355663,-0.0005064045090355663,other,0.0005064045090355663
poly_macd volatility_std_20d,-0.0004435483663521995,-0.0004435483663521995,other,0.0004435483663521995
ma_20,-0.00043525614666426306,-0.00043525614666426306,ma,0.00043525614666426306
poly_return_1d rsi_14,-0.00040394245825026094,-0.00040394245825026094,other,0.00040394245825026094
ma_5,-0.0003862285509308857,-0.0003862285509308857,ma,0.0003862285509308857
stoch_k,0.00037902918513482996,0.00037902918513482996,other,0.00037902918513482996
poly_macd^2,0.0003773857769706038,0.0003773857769706038,other,0.0003773857769706038
macd_hist,0.0003682585784368989,0.0003682585784368989,other,0.0003682585784368989
ma_50,-0.0003058531338413276,-0.0003058531338413276,ma,0.0003058531338413276
scaled_open,-0.0003045166270763105,-0.0003045166270763105,other,0.0003045166270763105
high,0.00025690064986454896,0.00025690064986454896,other,0.00025690064986454896
scaled_volatility_std_10d,-0.0002390676226742912,-0.0002390676226742912,other,0.0002390676226742912
poly_ma_20 volatility_std_20d,-0.00018759492619465994,-0.00018759492619465994,ma,0.00018759492619465994
poly_return_1d ma_20,-0.0001705610034842648,-0.0001705610034842648,ma,0.0001705610034842648
ma_100,0.00014926609474995506,0.00014926609474995506,ma,0.00014926609474995506
poly_ma_20 macd,-0.00011005330342139485,-0.00011005330342139485,ma,0.00011005330342139485
poly_return_1d ma_10,0.00010929927138101088,0.00010929927138101088,ma,0.00010929927138101088
scaled_poly_return_5d^2,0.00010599165753350919,0.00010599165753350919,other,0.00010599165753350919
poly_ma_10 macd,0.00010496785534997366,0.00010496785534997366,ma,0.00010496785534997366
poly_macd rsi_14,8.368269447637173e-05,8.368269447637173e-05,other,8.368269447637173e-05
scaled_poly_return_1d rsi_14,-8.209037083358905e-05,-8.209037083358905e-05,other,8.209037083358905e-05
scaled_macd,7.018734732444565e-05,7.018734732444565e-05,other,7.018734732444565e-05
poly_return_5d macd,-6.458572897304843e-05,-6.458572897304843e-05,other,6.458572897304843e-05
momentum_20d,6.358597050188572e-05,6.358597050188572e-05,other,6.358597050188572e-05
scaled_poly_ma_10^2,2.4132769889050436e-05,2.4132769889050436e-05,ma,2.4132769889050436e-05
poly_ma_10 rsi_14,1.0712136287015336e-05,1.0712136287015336e-05,ma,1.0712136287015336e-05
poly_rsi_14^2,-7.164423734354963e-06,-7.164423734354963e-06,other,7.164423734354963e-06
poly_ma_20 rsi_14,3.863255740302665e-06,3.863255740302665e-06,ma,3.863255740302665e-06
poly_ma_20^2,3.6410418560500247e-06,3.6410418560500247e-06,ma,3.6410418560500247e-06
ma_200,2.578503436312314e-06,2.578503436312314e-06,ma,2.578503436312314e-06
poly_ma_10 ma_20,1.2473407943370906e-06,1.2473407943370906e-06,ma,1.2473407943370906e-06
poly_ma_10^2,-5.216204566179884e-07,-5.216204566179884e-07,ma,5.216204566179884e-07
poly_volatility_std_20d volume_ma_10,9.356408599670258e-09,9.356408599670258e-09,ma,9.356408599670258e-09
poly_return_1d volume_ma_10,-6.7166662618307525e-09,-6.7166662618307525e-09,ma,6.7166662618307525e-09
poly_return_5d volume_ma_10,1.0993166658517163e-09,1.0993166658517163e-09,ma,1.0993166658517163e-09
volume_ma_50,7.209655012983182e-10,7.209655012983182e-10,ma,7.209655012983182e-10
volume_ma_5,3.826429017536157e-10,3.826429017536157e-10,ma,3.826429017536157e-10
poly_macd volume_ma_10,-1.1047134263723511e-10,-1.1047134263723511e-10,ma,1.1047134263723511e-10
volume,8.114805492099857e-11,8.114805492099857e-11,other,8.114805492099857e-11
poly_ma_10 volume_ma_10,5.199412746910768e-11,5.199412746910768e-11,ma,5.199412746910768e-11
poly_ma_20 volume_ma_10,-3.887925609677854e-11,-3.887925609677854e-11,ma,3.887925609677854e-11
volume_ma_20,3.678870789189239e-11,3.678870789189239e-11,ma,3.678870789189239e-11
obv,-2.2622021150473875e-11,-2.2622021150473875e-11,other,2.2622021150473875e-11
poly_rsi_14 volume_ma_10,9.215942898211951e-12,9.215942898211951e-12,ma,9.215942898211951e-12
poly_volume_ma_10^2,1.1730766803060824e-17,1.1730766803060824e-17,ma,1.1730766803060824e-17
