date,actual,prediction,residual
2021-12-27,-0.00576725189575622,0.003578511018009878,0.009345762913766098
2021-12-28,0.0005020447322792165,0.008704353892242667,0.00820230915996345
2021-12-29,-0.006578257901939555,0.003901472671914638,0.010479730573854193
2021-12-30,-0.0035352953693170708,0.00298920850441943,0.006524503873736501
2021-12-31,0.025004150472947684,0.01053037632587879,-0.014473774147068894
2022-01-03,-0.012691597320536152,0.014530102885169961,0.027221700205706113
2022-01-04,-0.02659988236212174,0.009462936451181847,0.03606281881330359
2022-01-05,-0.016693335236175,0.002368798112435358,0.019062133348610358
2022-01-06,0.0009883614473564784,0.01569885949881448,0.014710498051458
2022-01-07,0.00011618907285648739,0.0078763226815384,0.007760133608681913
2022-01-10,0.016783781570778755,-0.005767414781147603,-0.02255119635192636
2022-01-11,0.0025702361408266317,-0.005557402241310863,-0.008127638382137495
2022-01-12,-0.019028065636177538,0.007853248871704022,0.02688131450788156
2022-01-13,0.005110661887074208,0.006900683709918323,0.001790021822844115
2022-01-14,-0.018894112983626976,0.006704373104427883,0.02559848608805486
2022-01-18,-0.021024777738847034,0.0003254648713689884,0.021350242610216022
2022-01-19,-0.010347117036099251,0.0022459627803589483,0.0125930798164582
2022-01-20,-0.01276512622240289,0.014625096899445078,0.027390223121847967
2022-01-21,-0.00486428500159064,0.017928543455908545,0.022792828457499185
2022-01-24,-0.011384707297859231,-0.01854449251362872,-0.0071597852157694875
2022-01-25,-0.0005632515870458432,0.010763662170942254,0.011326913757988097
2022-01-26,-0.0029432100539642514,-0.0022386281932026825,0.0007045818607615689
2022-01-27,0.06977766942076213,0.002688175268863377,-0.06708949415189876
2022-01-28,0.026125737688043937,-0.014774300806270305,-0.04090003849431424
2022-01-31,-0.0009726408635577499,-0.006991715141370494,-0.006019074277812744
2022-02-01,0.007044245594408194,-0.013631313701184311,-0.020675559295592505
2022-02-02,-0.016719759455390393,-0.010943192649892672,0.005776566805497721
2022-02-03,-0.0029496502304173777,-0.0011907839557705746,0.0017588662746468031
2022-02-04,-0.004234559603942367,-0.007325651303760866,-0.003091091699818499
2022-02-07,0.018466725511581794,-0.0031832317059360543,-0.02164995721751785
2022-02-08,0.008293753549481586,-0.0023445819769697257,-0.010638335526451312
2022-02-09,-0.02359884099680365,0.0015845975739452872,0.025183438570748937
2022-02-10,-0.020218427993619836,0.02948662626880893,0.049705054262428765
2022-02-11,0.0014231824835904128,0.02398206893239354,0.022558886448803127
2022-02-14,0.023152465006342826,0.01838328071602223,-0.004769184290320597
2022-02-15,-0.0013889128057177347,0.00953834957836501,0.010927262384082745
2022-02-16,-0.021269186346200564,0.0053225947539898705,0.026591781100190434
2022-02-17,-0.009355766137921773,0.023660066371181253,0.033015832509103026
2022-02-18,-0.017812287347162448,0.021200276820193265,0.03901256416735571
2022-02-22,-0.02586416632525068,0.02412860857913511,0.04999277490438579
2022-02-23,0.01668019020913314,0.023951130434173233,0.007270940225040094
2022-02-24,0.012965469700934706,-6.48344566074599e-06,-0.012971953146595452
2022-02-25,0.0016377858882354879,-0.005581532507010309,-0.007219318395245797
2022-02-28,-0.011627896231359958,0.0001791950228919592,0.011807091254251917
2022-03-01,0.02058823941900667,0.0043917806970440315,-0.01619645872196264
2022-03-02,-0.001981279033932526,-0.00833284695739106,-0.006351567923458534
2022-03-03,-0.01840821534766368,-0.007895330346505261,0.01051288500115842
2022-03-04,-0.02371756548762427,-0.005126067797787237,0.018591497689837033
